cust_id-1;cripto_acc_status_id;CRIPTO_ACC_CREATED_DT_4GMT
130718;investing;2021-12-17 08:07:50
220329;investing;2021-12-17 12:17:49
38276;investing;2021-12-17 14:32:22
140189;investing;2021-12-17 15:36:47
37179;investing;2021-12-17 12:45:31
108753;investing;2021-12-17 16:42:09
36091;investing;2021-12-16 21:03:09
11607;investing;2021-12-17 14:23:46
62319;investing;2021-12-21 14:49:59
163952;investing;2021-12-21 14:19:23
131512;investing;2021-12-21 11:08:41
121015;investing;2021-12-21 08:11:10
176356;investing;2021-12-21 00:26:03
7030;investing;2021-12-21 16:54:11
176174;investing;2021-12-21 11:14:04
149513;investing;2021-12-21 12:13:43
224763;investing;2021-12-23 10:07:57
257721;investing;2021-12-23 06:18:07
187242;investing;2021-12-23 13:28:00
156977;investing;2021-12-23 12:44:13
79088;investing;2021-12-23 07:54:00
42408;investing;2021-12-23 19:12:37
247636;investing;2021-12-23 14:14:28
170017;investing;2021-12-23 11:41:26
157531;investing;2021-12-23 14:17:13
131817;investing;2021-12-23 08:21:42
89022;investing;2021-12-23 07:44:11
76465;investing;2021-12-23 18:09:13
156541;investing;2021-12-22 22:22:12
16574;investing;2021-12-23 15:32:15
22271;investing;2021-12-23 19:33:19
91758;investing;2021-12-22 23:40:04
120142;investing;2021-12-22 22:53:09
210211;investing;2021-12-26 23:00:43
73388;investing;2021-12-27 17:08:39
173344;investing;2021-12-27 15:36:51
194451;investing;2021-12-27 15:39:06
113561;investing;2021-12-27 14:06:30
48040;investing;2021-12-27 13:20:19
25747;investing;2021-12-27 05:48:45
240267;investing;2021-12-22 11:00:00
223954;investing;2021-12-22 11:24:38
152360;investing;2021-12-22 12:23:35
222455;investing;2021-12-22 16:38:41
218114;investing;2021-12-22 16:16:25
260129;investing;2021-12-22 08:46:38
115834;investing;2021-12-22 19:57:43
85440;investing;2021-12-22 11:44:08
120722;investing;2021-12-22 07:55:36
189756;investing;2021-12-22 19:11:01
253714;investing;2021-12-22 16:00:07
155548;investing;2021-12-16 18:24:48
209394;investing;2021-12-16 16:31:03
57015;investing;2021-12-16 01:18:11
144330;investing;2021-12-16 15:15:26
217440;investing;2021-12-16 12:49:16
142526;investing;2021-12-15 22:17:08
237195;investing;2021-12-16 10:13:37
29203;investing;2021-12-16 07:03:07
111022;investing;2021-12-16 17:20:25
130508;investing;2021-12-16 04:21:15
23877;investing;2021-12-16 05:56:48
1104;investing;2021-12-16 00:24:41
110035;investing;2021-12-16 10:07:02
164495;investing;2021-12-16 19:17:17
117207;investing;2021-12-15 22:42:16
57005;investing;2021-12-16 12:24:26
190833;investing;2021-12-16 16:28:12
56748;investing;2021-12-16 13:33:41
196473;investing;2021-12-16 07:36:52
119723;investing;2021-12-16 13:43:38
82087;investing;2021-12-16 07:45:49
234039;investing;2021-12-16 15:48:45
103611;investing;2021-12-16 12:56:40
211238;investing;2021-12-15 12:13:16
213140;investing;2021-12-15 10:51:16
242779;investing;2021-12-15 11:05:17
79425;investing;2021-12-15 19:30:54
116929;investing;2021-12-15 18:35:35
133577;investing;2021-12-15 17:15:35
92402;investing;2021-12-15 13:40:28
151237;investing;2021-12-15 12:11:20
110370;investing;2021-12-15 19:14:36
153663;investing;2021-12-15 17:30:20
127436;investing;2021-12-15 16:59:20
60035;investing;2021-12-15 11:49:37
228534;investing;2021-12-15 14:06:47
260017;investing;2021-12-15 16:24:54
13759;investing;2021-12-15 18:08:23
54460;investing;2021-12-15 14:15:27
1066;investing;2021-12-15 13:06:49
163156;investing;2021-12-15 14:31:42
218999;investing;2021-12-15 10:45:40
223727;investing;2021-12-15 13:21:21
146560;investing;2021-12-15 10:35:41
72568;investing;2021-12-15 12:52:40
175767;investing;2021-12-15 12:18:28
126177;investing;2021-12-15 08:47:54
66128;investing;2021-12-15 16:30:46
2213;investing;2021-12-15 09:28:15
260135;investing;2021-12-28 15:05:04
123451;investing;2021-12-28 06:40:59
155321;investing;2021-12-28 10:20:25
150627;investing;2021-12-28 09:36:54
263600;investing;2021-12-28 09:57:55
133103;investing;2021-12-28 08:11:20
143176;investing;2021-12-28 10:38:29
161321;investing;2021-12-27 22:43:34
196203;investing;2021-12-27 21:52:29
140247;investing;2021-12-28 16:52:30
44942;investing;2021-12-28 16:53:00
75429;investing;2021-12-03 19:39:27
183948;investing;2021-12-06 18:27:32
17828;investing;2021-12-07 13:46:18
78758;investing;2021-12-07 13:46:23
41701;investing;2021-12-07 15:59:42
61264;investing;2021-12-06 20:00:47
119699;investing;2021-12-10 17:03:17
218040;investing;2021-12-10 13:09:05
96124;investing;2021-12-10 11:57:26
176320;investing;2021-12-10 17:30:18
189705;investing;2021-12-10 16:33:28
76703;investing;2021-12-09 20:09:09
188919;investing;2021-12-10 00:54:41
9321;investing;2021-12-10 14:19:48
180345;investing;2021-12-11 17:15:33
102385;investing;2021-12-11 07:59:48
253199;investing;2021-12-10 22:13:34
58510;investing;2021-12-11 17:35:06
64797;investing;2021-12-11 04:51:02
173895;investing;2021-12-11 17:54:12
215400;investing;2021-12-10 22:29:30
11390;investing;2021-12-11 12:34:22
18033;investing;2021-12-09 15:02:02
174689;investing;2021-12-09 16:59:35
63270;investing;2021-12-09 19:49:05
84538;investing;2021-12-09 11:18:41
174601;investing;2021-12-09 15:50:28
203847;investing;2021-12-12 14:13:16
10279;investing;2021-12-12 14:17:01
99427;investing;2021-12-12 14:42:52
239263;investing;2021-12-12 02:44:58
169863;investing;2021-12-13 12:05:08
235227;investing;2021-12-13 14:13:36
34635;investing;2021-12-12 22:25:46
51639;investing;2021-12-13 18:35:19
53105;investing;2021-12-13 17:47:37
163525;investing;2021-12-13 12:33:43
251904;investing;2021-12-13 17:25:10
133015;investing;2021-12-13 15:49:37
209311;investing;2021-12-13 18:19:44
112698;investing;2021-12-13 13:31:54
2183;investing;2021-12-13 12:56:29
98601;investing;2021-12-31 18:46:36
40537;investing;2021-12-30 22:51:51
155231;investing;2021-12-30 20:03:04
116626;investing;2021-12-31 11:32:47
250447;investing;2021-12-31 04:53:49
180228;investing;2021-12-14 13:21:01
100178;investing;2021-12-13 20:27:05
223960;investing;2021-12-14 11:53:24
78359;investing;2021-12-14 09:23:55
58976;investing;2021-12-14 18:13:44
52757;investing;2021-12-14 12:54:10
6325;investing;2021-12-14 11:56:25
198333;investing;2021-12-14 05:13:03
251261;investing;2021-12-14 01:42:10
12581;investing;2021-12-14 00:07:39
145645;investing;2021-12-13 22:48:29
24094;investing;2021-12-25 23:02:19
206834;investing;2021-12-25 20:28:16
8872;investing;2021-12-26 16:30:10
158300;investing;2021-12-26 16:58:48
96165;investing;2021-12-26 10:12:45
43695;investing;2021-12-26 15:30:35
254332;investing;2021-12-26 14:37:24
245610;investing;2021-12-26 09:58:22
138586;investing;2021-12-26 06:20:02
235341;investing;2021-12-26 07:34:27
110298;investing;2021-12-25 17:01:37
93291;investing;2021-12-24 22:05:42
93381;investing;2021-12-25 18:45:12
151253;investing;2021-12-25 15:43:42
89850;investing;2021-12-25 15:37:09
153713;investing;2021-12-25 10:49:23
118951;investing;2021-12-25 12:32:41
70901;investing;2021-12-29 16:14:14
179223;investing;2021-12-29 07:50:02
60546;investing;2021-12-28 22:51:15
26298;investing;2021-12-28 22:35:17
163310;investing;2021-12-28 20:31:49
183831;investing;2021-12-29 09:03:46
24387;investing;2021-12-29 18:25:25
106412;investing;2021-12-29 13:26:38
140602;investing;2021-12-29 07:30:39
2622;investing;2021-12-29 08:35:42
259792;investing;2021-12-29 18:42:12
18257;investing;2021-12-28 21:52:41
247747;investing;2021-12-29 19:00:07
85895;investing;2021-12-29 19:20:16
170058;investing;2021-12-29 13:22:09
30128;investing;2021-12-29 04:45:56
157156;investing;2021-12-18 11:24:53
155647;investing;2021-12-18 08:39:35
252054;investing;2021-12-18 11:15:27
134507;investing;2021-12-17 21:30:24
27776;investing;2021-12-18 11:53:29
252638;investing;2021-12-18 15:06:00
45764;investing;2021-12-18 06:02:15
165972;investing;2021-12-17 22:11:02
81735;investing;2021-12-18 03:24:05
163595;investing;2021-12-18 09:27:56
172249;investing;2021-12-24 07:08:06
250046;investing;2021-12-24 00:29:24
157038;investing;2021-12-24 08:08:54
52914;investing;2021-12-24 11:09:47
234579;investing;2021-12-24 09:56:34
45364;investing;2021-12-23 23:04:51
118084;investing;2021-12-24 05:27:04
92755;investing;2021-12-24 19:28:41
64452;investing;2021-12-24 07:58:07
189511;investing;2021-12-20 08:41:15
121453;investing;2021-12-19 20:03:20
161740;investing;2021-12-19 21:35:39
213878;investing;2021-12-19 22:41:48
113797;investing;2021-12-19 23:38:17
168191;investing;2021-12-19 21:08:29
95366;investing;2021-12-19 20:45:03
43629;investing;2021-12-19 14:11:19
155467;investing;2021-12-19 13:45:44
71452;investing;2021-12-19 14:17:00
150415;investing;2021-12-19 17:36:00
32346;investing;2021-12-18 22:49:04
216886;investing;2021-12-30 09:48:42
162996;investing;2021-12-30 12:12:45
165118;investing;2021-12-30 18:55:49
88485;investing;2021-12-30 15:56:55
103907;investing;2021-12-30 10:12:25
172766;investing;2021-12-16 22:07:04
122754;investing;2021-12-16 22:17:24
135232;investing;2021-12-16 20:11:51
262076;investing;2021-12-17 00:16:11
69627;investing;2021-12-16 20:37:43
38975;investing;2021-12-16 22:49:54
233191;investing;2021-12-16 22:37:44
42610;investing;2021-12-17 09:56:41
173198;investing;2021-12-17 16:16:49
260307;investing;2021-12-17 12:18:47
13408;investing;2021-12-17 09:21:29
47732;investing;2021-12-17 11:26:50
4894;investing;2021-12-17 15:36:09
192799;investing;2021-12-17 14:16:57
189934;investing;2021-12-17 19:39:34
158056;investing;2021-12-17 18:51:22
248516;investing;2021-12-17 16:23:35
171944;investing;2021-12-17 00:54:34
126775;investing;2021-12-16 20:19:09
71053;investing;2021-12-17 17:59:01
137064;investing;2021-12-17 10:37:45
43404;investing;2021-12-21 16:23:19
103694;investing;2021-12-21 11:21:00
89854;investing;2021-12-21 19:53:51
210804;investing;2021-12-21 19:58:34
130325;investing;2021-12-21 10:08:34
136684;investing;2021-12-21 08:09:47
87565;investing;2021-12-21 06:27:33
70050;investing;2021-12-20 21:28:32
255931;investing;2021-12-21 08:32:02
34695;investing;2021-12-21 08:41:41
156988;investing;2021-12-22 21:06:06
95734;investing;2021-12-22 22:46:58
217927;investing;2021-12-23 09:56:25
177060;investing;2021-12-22 21:13:52
145482;investing;2021-12-23 14:38:44
82435;investing;2021-12-23 07:59:43
102630;investing;2021-12-23 15:13:47
63310;investing;2021-12-23 10:28:34
171476;investing;2021-12-23 19:32:47
132822;investing;2021-12-23 17:52:35
97620;investing;2021-12-23 07:44:49
67627;investing;2021-12-23 18:46:25
120041;investing;2021-12-23 18:51:45
159189;investing;2021-12-23 15:58:25
114900;investing;2021-12-23 06:02:18
254249;investing;2021-12-23 11:04:05
220402;investing;2021-12-23 00:21:15
87576;investing;2021-12-22 21:35:12
174390;investing;2021-12-27 16:02:12
26612;investing;2021-12-26 23:18:08
83783;investing;2021-12-26 20:21:57
11743;investing;2021-12-26 21:46:13
94549;investing;2021-12-26 23:51:40
152580;investing;2021-12-27 12:51:00
55131;investing;2021-12-27 11:03:41
221478;investing;2021-12-27 09:12:51
208514;investing;2021-12-27 17:31:46
39958;investing;2021-12-26 22:50:42
262383;investing;2021-12-27 04:22:54
113272;investing;2021-12-22 14:34:23
197590;investing;2021-12-22 17:17:44
213290;investing;2021-12-22 08:45:48
181336;investing;2021-12-22 16:11:05
258040;investing;2021-12-22 15:01:37
249098;investing;2021-12-22 17:14:08
26050;investing;2021-12-22 16:15:46
136241;investing;2021-12-22 08:25:11
62416;investing;2021-12-22 11:17:10
54852;investing;2021-12-22 12:45:17
108189;investing;2021-12-22 16:57:18
112557;investing;2021-12-16 13:10:44
79059;investing;2021-12-16 07:24:40
211614;investing;2021-12-15 21:43:16
253986;investing;2021-12-15 22:16:11
120777;investing;2021-12-16 12:24:46
138434;investing;2021-12-16 12:50:53
14739;investing;2021-12-15 20:57:35
98106;investing;2021-12-15 21:56:19
96174;investing;2021-12-15 21:36:12
181404;investing;2021-12-15 13:55:31
107321;investing;2021-12-15 19:11:28
250490;investing;2021-12-15 17:18:49
184241;investing;2021-12-15 10:28:33
79018;investing;2021-12-15 07:20:39
197970;investing;2021-12-15 11:11:35
105486;investing;2021-12-15 07:15:23
256171;investing;2021-12-15 19:43:06
127984;investing;2021-12-15 14:51:34
258103;investing;2021-12-15 13:20:52
100065;investing;2021-12-15 17:16:56
41189;investing;2021-12-15 02:51:17
80756;investing;2021-12-15 16:33:09
127595;investing;2021-12-15 07:47:11
245127;investing;2021-12-15 12:55:26
167321;investing;2021-12-15 19:11:40
246733;investing;2021-12-15 19:44:30
70217;investing;2021-12-15 14:50:37
246671;investing;2021-12-15 18:01:11
113813;investing;2021-12-15 12:11:43
4708;investing;2021-12-15 17:11:28
74688;investing;2021-12-15 16:21:44
219573;investing;2021-12-15 13:04:43
74868;investing;2021-12-15 16:29:46
252474;investing;2021-12-15 16:38:30
153592;investing;2021-12-15 19:14:31
75478;investing;2021-12-15 19:22:15
212159;investing;2021-12-15 11:47:31
248333;investing;2021-12-15 12:47:31
7334;investing;2021-12-15 11:48:31
229091;investing;2021-12-28 12:08:02
90101;investing;2021-12-28 09:16:14
64005;investing;2021-12-27 21:40:48
125932;investing;2021-12-28 19:03:17
180132;investing;2021-12-27 22:14:44
168999;investing;2021-12-28 13:34:32
2772;investing;2021-12-28 12:51:48
44608;investing;2021-12-28 12:55:13
89552;investing;2021-12-03 13:19:23
131763;investing;2021-12-07 18:09:37
161315;investing;2021-12-06 21:22:38
195089;investing;2021-12-07 17:48:26
244046;investing;2021-12-07 14:17:12
194568;investing;2021-12-10 12:32:46
191374;investing;2021-12-10 17:00:06
124539;investing;2021-12-10 15:04:20
234374;investing;2021-12-10 19:03:04
32082;investing;2021-12-10 18:15:55
160837;investing;2021-12-10 14:29:24
208156;investing;2021-12-10 20:01:31
165838;investing;2021-12-11 07:05:59
57983;investing;2021-12-11 08:24:51
191458;investing;2021-12-11 13:54:39
115701;investing;2021-12-11 19:03:03
148044;investing;2021-12-11 18:27:46
136024;investing;2021-12-09 14:46:01
160577;investing;2021-12-09 17:01:38
50862;investing;2021-12-09 17:01:40
29484;investing;2021-12-09 14:23:13
212842;investing;2021-12-13 15:07:59
58760;investing;2021-12-13 15:33:55
73759;investing;2021-12-13 12:56:00
81136;investing;2021-12-13 17:17:47
250220;investing;2021-12-13 18:45:49
30408;investing;2021-12-31 11:09:02
136180;investing;2021-12-31 19:20:22
101517;investing;2021-12-31 15:35:57
157487;investing;2021-12-30 23:08:54
21959;investing;2021-12-31 07:10:14
174098;investing;2021-12-31 09:23:18
173212;investing;2021-12-14 12:04:17
124640;investing;2021-12-14 17:42:44
43854;investing;2021-12-14 12:00:49
33613;investing;2021-12-14 13:00:20
155014;investing;2021-12-14 08:40:48
55855;investing;2021-12-14 11:44:02
113287;investing;2021-12-14 15:48:27
134130;investing;2021-12-14 16:56:20
58826;investing;2021-12-14 17:34:58
122219;investing;2021-12-14 12:03:17
148407;investing;2021-12-14 16:24:00
127110;investing;2021-12-14 18:28:08
43996;investing;2021-12-01 03:31:32
67943;investing;2021-12-03 14:27:35
186283;investing;2021-12-03 14:46:13
233426;investing;2021-12-04 19:18:44
225847;investing;2021-12-04 20:58:44
207479;investing;2021-12-05 12:41:31
90063;investing;2021-12-05 19:02:56
241478;investing;2021-12-06 21:12:18
121886;investing;2021-12-06 21:18:07
121041;investing;2021-12-06 21:22:39
159764;investing;2021-12-06 22:19:04
171295;investing;2021-12-07 06:21:39
163589;investing;2021-12-07 07:57:21
208782;investing;2021-12-07 08:05:37
85623;investing;2021-12-07 10:42:01
182183;investing;2021-12-07 10:44:56
156259;investing;2021-12-07 11:23:13
128519;investing;2021-12-07 11:29:50
86021;investing;2021-12-07 13:46:19
144866;investing;2021-12-07 13:55:15
210102;investing;2021-12-07 13:56:17
100937;investing;2021-12-07 15:26:27
260632;investing;2021-12-07 19:45:02
237288;investing;2021-12-07 20:21:12
141097;investing;2021-12-07 21:16:06
119667;investing;2021-12-08 09:01:42
11579;investing;2021-12-08 10:23:41
56699;investing;2021-12-08 16:47:53
160233;investing;2021-12-09 02:40:03
110642;investing;2021-12-09 04:39:52
124002;investing;2021-12-09 08:52:21
12421;investing;2021-12-09 11:52:38
9062;investing;2021-12-09 14:35:47
56354;investing;2021-12-09 14:45:22
35123;investing;2021-12-09 14:45:28
67223;investing;2021-12-09 14:59:06
211492;investing;2021-12-09 15:02:56
206254;investing;2021-12-09 15:25:48
25546;investing;2021-12-09 15:32:56
200573;investing;2021-12-09 15:45:10
3728;investing;2021-12-09 15:50:01
19186;investing;2021-12-09 15:50:44
28728;investing;2021-12-09 16:50:13
16810;investing;2021-12-09 17:14:46
139667;investing;2021-12-09 17:14:50
84912;investing;2021-12-09 17:15:36
128823;investing;2021-12-09 17:25:31
227366;investing;2021-12-09 17:29:15
166714;investing;2021-12-09 17:37:58
208113;investing;2021-12-09 17:41:25
136923;investing;2021-12-09 17:49:54
227830;investing;2021-12-09 18:00:09
60949;investing;2021-12-09 18:31:02
126734;investing;2021-12-09 18:31:39
115282;investing;2021-12-09 18:45:20
139722;investing;2021-12-09 18:59:19
73102;investing;2021-12-09 19:08:24
170681;investing;2021-12-09 19:35:45
182178;investing;2021-12-09 20:53:16
95523;investing;2021-12-09 21:09:13
245366;investing;2021-12-09 22:29:42
39641;investing;2021-12-09 22:47:51
160950;investing;2021-12-09 23:25:34
152594;investing;2021-12-10 03:55:20
242301;investing;2021-12-10 04:47:17
134781;investing;2021-12-10 05:08:19
30327;investing;2021-12-10 05:25:59
50799;investing;2021-12-10 07:19:25
197144;investing;2021-12-10 07:27:46
193636;investing;2021-12-10 08:17:03
77475;investing;2021-12-10 08:39:45
177971;investing;2021-12-10 09:14:17
153141;investing;2021-12-10 09:29:46
229508;investing;2021-12-10 09:56:17
33375;investing;2021-12-10 10:36:00
23942;investing;2021-12-10 10:56:03
9681;investing;2021-12-10 11:15:57
166832;investing;2021-12-10 12:30:14
221210;investing;2021-12-10 13:10:48
69383;investing;2021-12-10 13:24:12
119902;investing;2021-12-10 13:40:40
143728;investing;2021-12-10 13:51:19
232180;investing;2021-12-10 14:09:29
80201;investing;2021-12-10 14:15:30
84684;investing;2021-12-10 14:15:47
92486;investing;2021-12-10 14:41:32
53901;investing;2021-12-10 15:22:47
222743;investing;2021-12-10 15:29:13
157960;investing;2021-12-10 15:36:55
226012;investing;2021-12-10 16:19:46
95410;investing;2021-12-10 16:29:00
82;investing;2021-12-10 16:29:21
40532;investing;2021-12-10 16:43:59
58889;investing;2021-12-10 16:44:56
87235;investing;2021-12-10 17:07:21
195754;investing;2021-12-10 17:45:26
182592;investing;2021-12-10 17:54:01
163087;investing;2021-12-10 18:04:16
166554;investing;2021-12-10 18:06:32
64863;investing;2021-12-10 18:07:36
18877;investing;2021-12-10 18:21:51
213566;investing;2021-12-10 18:48:37
66258;investing;2021-12-10 19:06:40
90089;investing;2021-12-10 19:07:35
168518;investing;2021-12-10 19:08:55
130866;investing;2021-12-10 19:23:23
129075;investing;2021-12-10 19:28:43
171766;investing;2021-12-10 19:45:12
220517;investing;2021-12-10 20:22:53
197596;investing;2021-12-10 20:34:24
129910;investing;2021-12-10 21:00:16
127682;investing;2021-12-10 21:01:24
211209;investing;2021-12-10 21:03:03
175057;investing;2021-12-10 21:27:42
202136;investing;2021-12-10 21:30:37
92673;investing;2021-12-10 21:37:34
116144;investing;2021-12-10 21:48:34
109182;investing;2021-12-10 22:12:31
228514;investing;2021-12-10 22:29:55
62147;investing;2021-12-10 22:32:26
4210;investing;2021-12-10 22:37:17
163816;investing;2021-12-11 00:23:15
69612;investing;2021-12-11 05:10:14
3708;investing;2021-12-11 05:31:53
11339;investing;2021-12-11 06:14:12
230762;investing;2021-12-11 06:16:31
117981;investing;2021-12-11 06:40:55
158588;investing;2021-12-11 08:07:04
121661;investing;2021-12-11 08:16:16
182574;investing;2021-12-11 08:47:44
127426;investing;2021-12-11 10:06:06
55287;investing;2021-12-11 10:36:18
183254;investing;2021-12-11 12:50:21
111434;investing;2021-12-11 12:53:46
101180;investing;2021-12-11 14:58:47
151914;investing;2021-12-11 15:24:22
197378;investing;2021-12-11 16:00:30
245831;investing;2021-12-11 17:12:16
36768;investing;2021-12-11 18:58:28
59900;investing;2021-12-11 18:58:51
106896;investing;2021-12-12 02:54:44
43128;investing;2021-12-12 03:02:43
28502;investing;2021-12-12 04:39:34
154358;investing;2021-12-12 07:03:40
190402;investing;2021-12-12 08:27:09
32588;investing;2021-12-12 08:32:25
129794;investing;2021-12-12 08:52:17
195931;investing;2021-12-12 09:19:18
76026;investing;2021-12-12 10:38:57
192900;investing;2021-12-12 11:26:59
144363;investing;2021-12-12 11:30:01
125259;investing;2021-12-12 12:49:25
188442;investing;2021-12-12 13:01:07
46926;investing;2021-12-12 13:14:28
237577;investing;2021-12-12 16:06:07
7392;investing;2021-12-12 18:28:39
174709;investing;2021-12-12 19:37:07
172596;investing;2021-12-12 20:54:11
207081;investing;2021-12-13 00:05:25
211262;investing;2021-12-13 00:06:31
219147;investing;2021-12-13 01:16:13
128958;investing;2021-12-13 03:28:15
148192;investing;2021-12-13 07:06:03
52541;investing;2021-12-13 07:11:12
104824;investing;2021-12-13 07:34:46
144274;investing;2021-12-13 07:53:54
49580;investing;2021-12-13 08:28:00
41550;investing;2021-12-13 09:54:56
140664;investing;2021-12-13 10:12:49
130283;investing;2021-12-13 10:27:42
163285;investing;2021-12-13 10:48:17
82346;investing;2021-12-13 11:38:19
213983;investing;2021-12-13 11:39:33
101659;investing;2021-12-13 11:49:19
241003;investing;2021-12-13 12:02:08
8651;investing;2021-12-13 12:18:14
185045;investing;2021-12-13 12:27:21
203400;investing;2021-12-13 12:36:16
130485;investing;2021-12-13 12:46:15
257542;investing;2021-12-13 14:05:45
4442;investing;2021-12-13 14:54:37
184862;investing;2021-12-13 15:03:30
191960;investing;2021-12-13 15:07:59
234245;investing;2021-12-13 15:12:49
38987;investing;2021-12-13 15:17:53
85231;investing;2021-12-13 15:18:22
199025;investing;2021-12-13 15:22:28
76356;investing;2021-12-13 15:30:03
117525;investing;2021-12-13 15:53:08
140183;investing;2021-12-13 15:54:07
108147;investing;2021-12-13 16:02:06
8329;investing;2021-12-13 16:13:46
116008;investing;2021-12-13 16:21:52
228617;investing;2021-12-13 16:25:43
112556;investing;2021-12-13 16:43:22
63628;investing;2021-12-13 16:51:50
150268;investing;2021-12-13 17:12:57
20010;investing;2021-12-13 17:15:00
17374;investing;2021-12-13 17:21:17
46577;investing;2021-12-13 17:21:38
135885;investing;2021-12-13 17:24:56
59112;investing;2021-12-13 17:24:57
79112;investing;2021-12-13 17:26:06
172860;investing;2021-12-13 17:36:58
4075;investing;2021-12-13 17:54:55
17344;investing;2021-12-13 18:11:27
209462;investing;2021-12-13 18:23:37
241895;investing;2021-12-13 18:31:18
225678;investing;2021-12-13 18:33:46
60139;investing;2021-12-13 18:38:43
157424;investing;2021-12-13 18:39:17
52356;investing;2021-12-13 18:40:50
146608;investing;2021-12-13 18:43:05
247568;investing;2021-12-13 19:46:55
245480;investing;2021-12-13 19:51:55
112433;investing;2021-12-13 20:06:59
48258;investing;2021-12-13 20:08:50
96997;investing;2021-12-13 20:58:02
227051;investing;2021-12-13 21:01:32
48459;investing;2021-12-13 21:02:31
75799;investing;2021-12-13 21:11:41
9965;investing;2021-12-13 21:32:02
40576;investing;2021-12-13 21:32:29
12363;investing;2021-12-13 21:57:43
204039;investing;2021-12-13 22:15:19
175326;investing;2021-12-13 22:16:00
8290;investing;2021-12-13 22:22:35
238654;investing;2021-12-13 22:28:24
139329;investing;2021-12-13 22:35:51
159446;investing;2021-12-13 22:35:54
195055;investing;2021-12-13 22:37:48
97597;investing;2021-12-13 22:48:36
97210;investing;2021-12-13 23:12:41
112056;investing;2021-12-13 23:22:55
44656;investing;2021-12-14 00:13:55
53818;investing;2021-12-14 00:32:16
259367;investing;2021-12-14 00:59:39
1216;investing;2021-12-14 02:21:48
245810;investing;2021-12-14 03:48:54
245314;investing;2021-12-14 05:15:27
94474;investing;2021-12-14 05:52:54
98637;investing;2021-12-14 06:03:27
196975;investing;2021-12-14 06:31:25
155566;investing;2021-12-14 06:36:48
144232;investing;2021-12-14 06:50:25
106734;investing;2021-12-14 07:00:38
74663;investing;2021-12-14 07:01:14
235162;investing;2021-12-14 07:41:29
41953;investing;2021-12-14 07:43:02
1659;investing;2021-12-14 08:06:27
220099;investing;2021-12-14 08:48:22
19384;investing;2021-12-14 09:03:22
143774;investing;2021-12-14 09:20:27
164517;investing;2021-12-14 09:21:35
137825;investing;2021-12-14 09:35:58
91785;investing;2021-12-14 09:49:25
104275;investing;2021-12-14 10:02:26
34620;investing;2021-12-14 10:02:37
159145;investing;2021-12-14 10:18:43
74706;investing;2021-12-14 10:19:28
255383;investing;2021-12-14 10:27:30
207391;investing;2021-12-14 10:29:43
173674;investing;2021-12-14 10:45:23
179425;investing;2021-12-14 10:54:21
104553;investing;2021-12-14 10:58:13
200279;investing;2021-12-14 11:30:47
189534;investing;2021-12-14 11:34:13
206747;investing;2021-12-14 12:16:57
209442;investing;2021-12-14 12:31:30
37066;investing;2021-12-14 12:41:55
137745;investing;2021-12-14 12:52:34
81213;investing;2021-12-14 12:54:52
36563;investing;2021-12-14 12:55:22
94056;investing;2021-12-14 12:59:59
259451;investing;2021-12-14 13:02:20
75129;investing;2021-12-14 13:03:37
80829;investing;2021-12-14 13:09:37
220534;investing;2021-12-14 13:17:54
149174;investing;2021-12-14 13:22:06
146434;investing;2021-12-14 13:24:57
112227;investing;2021-12-14 13:26:16
67279;investing;2021-12-14 13:26:54
8639;investing;2021-12-14 13:29:34
197547;investing;2021-12-14 13:32:47
37699;investing;2021-12-14 13:38:23
99719;investing;2021-12-14 14:01:08
191611;investing;2021-12-14 14:07:36
43454;investing;2021-12-14 14:27:19
76474;investing;2021-12-14 14:30:32
156277;investing;2021-12-14 14:31:26
203237;investing;2021-12-14 14:32:33
140983;investing;2021-12-14 14:37:17
131420;investing;2021-12-14 14:37:24
135755;investing;2021-12-14 14:37:46
165839;investing;2021-12-14 14:40:39
200603;investing;2021-12-14 15:15:30
241408;investing;2021-12-14 15:17:54
208090;investing;2021-12-14 15:19:58
248451;investing;2021-12-14 15:26:30
71536;investing;2021-12-14 15:52:59
234762;investing;2021-12-14 15:56:13
152740;investing;2021-12-14 16:03:56
22532;investing;2021-12-14 16:35:12
186518;investing;2021-12-14 16:38:40
56171;investing;2021-12-14 16:46:49
149507;investing;2021-12-14 16:59:58
256117;investing;2021-12-14 17:39:10
50484;investing;2021-12-14 18:00:10
129789;investing;2021-12-14 18:04:36
212281;investing;2021-12-14 18:08:38
120021;investing;2021-12-14 18:49:26
12181;investing;2021-12-14 19:16:30
188444;investing;2021-12-14 19:34:23
136083;investing;2021-12-14 19:53:39
31011;investing;2021-12-14 20:54:24
161060;investing;2021-12-14 21:09:54
255094;investing;2021-12-14 21:57:30
138432;investing;2021-12-14 22:02:04
24256;investing;2021-12-14 22:06:34
131525;investing;2021-12-14 22:13:46
254838;investing;2021-12-14 22:14:51
69711;investing;2021-12-14 22:15:49
89472;investing;2021-12-14 22:17:21
36508;investing;2021-12-14 22:22:30
95290;investing;2021-12-14 22:23:21
57252;investing;2021-12-14 22:32:56
63652;investing;2021-12-14 22:33:08
5218;investing;2021-12-14 22:43:08
47794;investing;2021-12-14 22:43:13
110158;investing;2021-12-14 22:47:57
40623;investing;2021-12-14 22:50:09
149544;investing;2021-12-14 23:04:04
71587;investing;2021-12-14 23:10:59
17166;investing;2021-12-14 23:38:15
